chrom	pos	sid	nt1	nt2	raw_beta	ldpred_beta
chrom1	1747	1_rs747	A	G	-0.027215384578875713	-0.027215384578875713
chrom1	1748	1_rs748	A	G	-0.015567188766510129	-0.015567188766510129
chrom1	1749	1_rs749	A	G	0.01323476281170894	0.01323476281170894
chrom1	1750	1_rs750	A	G	-0.014266358074029966	-0.014266358074029966
chrom1	1751	1_rs751	A	G	-0.025493965096872656	-0.025493965096872656
chrom1	1752	1_rs752	A	G	0.03464723085802847	0.03464723085802847
chrom1	1753	1_rs753	A	G	0.012689761784128345	0.012689761784128345
chrom1	1754	1_rs754	A	G	0.006836599983453393	0.006836599983453393
chrom1	1755	1_rs755	A	G	-0.0004398474004493469	-0.0004398474004493469
chrom1	1756	1_rs756	A	G	0.002054478217686875	0.002054478217686875
chrom1	1757	1_rs757	A	G	-0.014529375254977403	-0.014529375254977403
chrom1	1758	1_rs758	A	G	-0.010963011138983018	-0.010963011138983018
chrom1	1759	1_rs759	A	G	0.018272179206419374	0.018272179206419374
chrom1	1760	1_rs760	A	G	0.026846956210599994	0.026846956210599994
chrom1	1761	1_rs761	A	G	0.01166046597879644	0.01166046597879644
chrom1	1762	1_rs762	A	G	0.005468211722626198	0.005468211722626198
chrom1	1763	1_rs763	A	G	-0.018690479854840958	-0.018690479854840958
chrom1	1764	1_rs764	A	G	0.0015366579715778027	0.0015366579715778027
chrom1	1765	1_rs765	A	G	-0.005951444978939425	-0.005951444978939425
chrom1	1766	1_rs766	A	G	0.03446808378350329	0.03446808378350329
chrom1	1767	1_rs767	A	G	-0.00432606811698632	-0.00432606811698632
chrom1	1768	1_rs768	A	G	0.024224342807784325	0.024224342807784325
chrom1	1769	1_rs769	A	G	0.026752778360505814	0.026752778360505814
chrom1	1770	1_rs770	A	G	-0.032371872041658374	-0.032371872041658374
chrom1	1771	1_rs771	A	G	0.022699164517502837	0.022699164517502837
chrom1	1772	1_rs772	A	G	0.0081613350799311	0.0081613350799311
chrom1	1773	1_rs773	A	G	0.018431805629547545	0.018431805629547545
chrom1	1774	1_rs774	A	G	0.0014376919177488021	0.0014376919177488021
chrom1	1775	1_rs775	A	G	-0.023910776222471265	-0.023910776222471265
chrom1	1776	1_rs776	A	G	-0.0009039426793950963	-0.0009039426793950963
chrom1	1777	1_rs777	A	G	0.0324839602737522	0.0324839602737522
chrom1	1778	1_rs778	A	G	0.0017826493140157185	0.0017826493140157185
chrom1	1779	1_rs779	A	G	0.0059303966664079714	0.0059303966664079714
chrom1	1780	1_rs780	A	G	-0.00206049423909964	-0.00206049423909964
chrom1	1781	1_rs781	A	G	0.004055799528754052	0.004055799528754052
chrom1	1782	1_rs782	A	G	0.018762808063826863	0.018762808063826863
chrom1	1783	1_rs783	A	G	0.017534618938622775	0.017534618938622775
chrom1	1784	1_rs784	A	G	0.0018535622890812173	0.0018535622890812173
chrom1	1785	1_rs785	A	G	-0.010280884419550008	-0.010280884419550008
chrom1	1786	1_rs786	A	G	-0.0001750888463252205	-0.0001750888463252205
chrom1	1787	1_rs787	A	G	0.015880134920021056	0.015880134920021056
chrom1	1788	1_rs788	A	G	-0.025006502662533975	-0.025006502662533975
chrom1	1789	1_rs789	A	G	-0.002977389773716316	-0.002977389773716316
chrom1	1790	1_rs790	A	G	0.01957994236185431	0.01957994236185431
chrom1	1791	1_rs791	A	G	0.002535061504835993	0.002535061504835993
chrom1	1792	1_rs792	A	G	-0.023537801331656484	-0.023537801331656484
chrom1	1793	1_rs793	A	G	-0.0010074595536050755	-0.0010074595536050755
chrom1	1794	1_rs794	A	G	-0.020538418994647294	-0.020538418994647294
chrom1	1795	1_rs795	A	G	-0.0063020151736285996	-0.0063020151736285996
chrom1	1796	1_rs796	A	G	-0.0004411514540974289	-0.0004411514540974289
chrom1	1797	1_rs797	A	G	0.028575766960380652	0.028575766960380652
chrom1	1798	1_rs798	A	G	0.021592573310603113	0.021592573310603113
chrom1	1799	1_rs799	A	G	-0.008708959519268741	-0.008708959519268741
chrom1	1800	1_rs800	A	G	0.02221668955750179	0.02221668955750179
chrom1	1801	1_rs801	A	G	-0.008267942208147092	-0.008267942208147092
chrom1	1802	1_rs802	A	G	0.004258780672460036	0.004258780672460036
chrom1	1803	1_rs803	A	G	-0.021578872042916676	-0.021578872042916676
chrom1	1804	1_rs804	A	G	-0.012612682943575215	-0.012612682943575215
chrom1	1805	1_rs805	A	G	-0.04019380173051857	-0.04019380173051857
chrom1	1806	1_rs806	A	G	-0.011286758678943154	-0.011286758678943154
chrom1	1807	1_rs807	A	G	0.02598258900599299	0.02598258900599299
chrom1	1808	1_rs808	A	G	-0.03445488243276838	-0.03445488243276838
chrom1	1809	1_rs809	A	G	-0.009948311188908758	-0.009948311188908758
chrom1	1810	1_rs810	A	G	5.466000189126172e-05	5.466000189126172e-05
chrom1	1811	1_rs811	A	G	0.033543223332182834	0.033543223332182834
chrom1	1812	1_rs812	A	G	-0.0029246116385539317	-0.0029246116385539317
chrom1	1813	1_rs813	A	G	0.029387506085171256	0.029387506085171256
chrom1	1814	1_rs814	A	G	0.008368729651617987	0.008368729651617987
chrom1	1815	1_rs815	A	G	-0.015052306426235612	-0.015052306426235612
chrom1	1816	1_rs816	A	G	-0.03204706557427747	-0.03204706557427747
chrom1	1817	1_rs817	A	G	0.02805091725034635	0.02805091725034635
chrom1	1818	1_rs818	A	G	-0.021512965652322788	-0.021512965652322788
chrom1	1819	1_rs819	A	G	-0.017473797105747667	-0.017473797105747667
chrom1	1820	1_rs820	A	G	-0.008440890174533009	-0.008440890174533009
chrom1	1821	1_rs821	A	G	0.001450669887196805	0.001450669887196805
chrom1	1822	1_rs822	A	G	0.03318804055164017	0.03318804055164017
chrom1	1823	1_rs823	A	G	0.013654052155551013	0.013654052155551013
chrom1	1824	1_rs824	A	G	0.03302961960580418	0.03302961960580418
chrom1	1825	1_rs825	A	G	-0.0051431172037846975	-0.0051431172037846975
chrom1	1826	1_rs826	A	G	-0.0027956803968545	-0.0027956803968545
chrom1	1827	1_rs827	A	G	0.014935712184943379	0.014935712184943379
chrom1	1828	1_rs828	A	G	0.02386991030201274	0.02386991030201274
chrom1	1829	1_rs829	A	G	-0.02723407329014924	-0.02723407329014924
chrom1	1830	1_rs830	A	G	-0.022141962818460766	-0.022141962818460766
chrom1	1831	1_rs831	A	G	-0.01458103253011837	-0.01458103253011837
chrom1	1832	1_rs832	A	G	0.030194558945460293	0.030194558945460293
chrom1	1833	1_rs833	A	G	0.003336226824919642	0.003336226824919642
chrom1	1834	1_rs834	A	G	-0.007749727465475682	-0.007749727465475682
chrom1	1835	1_rs835	A	G	-0.003107668436774729	-0.003107668436774729
chrom1	1836	1_rs836	A	G	-0.014611690233423942	-0.014611690233423942
chrom1	1837	1_rs837	A	G	0.015903415802284816	0.015903415802284816
chrom1	1838	1_rs838	A	G	-0.0393951520386287	-0.0393951520386287
chrom1	1839	1_rs839	A	G	-0.02525581980851762	-0.02525581980851762
chrom1	1840	1_rs840	A	G	0.015635284975052104	0.015635284975052104
chrom1	1841	1_rs841	A	G	-0.02571883752537294	-0.02571883752537294
chrom1	1842	1_rs842	A	G	0.02692875723901083	0.02692875723901083
chrom1	1843	1_rs843	A	G	0.01557808315241234	0.01557808315241234
chrom1	1844	1_rs844	A	G	0.0028866428411587325	0.0028866428411587325
chrom1	1845	1_rs845	A	G	-0.03609809376239053	-0.03609809376239053
chrom1	1846	1_rs846	A	G	0.005909582197473124	0.005909582197473124
chrom1	1847	1_rs847	A	G	0.0020832281011797706	0.0020832281011797706
chrom1	1848	1_rs848	A	G	0.005589197257507168	0.005589197257507168
chrom1	1849	1_rs849	A	G	0.01619943824131391	0.01619943824131391
chrom1	1850	1_rs850	A	G	-0.009639343740877632	-0.009639343740877632
chrom1	1851	1_rs851	A	G	0.004852649385448622	0.004852649385448622
chrom1	1852	1_rs852	A	G	0.02023806515216379	0.02023806515216379
chrom1	1853	1_rs853	A	G	0.022389908965257062	0.022389908965257062
chrom1	1854	1_rs854	A	G	-0.002947764499269654	-0.002947764499269654
chrom1	1855	1_rs855	A	G	-0.010512362009786932	-0.010512362009786932
chrom1	1856	1_rs856	A	G	0.014556771381037155	0.014556771381037155
chrom1	1857	1_rs857	A	G	0.027364728924913404	0.027364728924913404
chrom1	1858	1_rs858	A	G	0.008128688673170048	0.008128688673170048
chrom1	1859	1_rs859	A	G	-0.004685679913581038	-0.004685679913581038
chrom1	1860	1_rs860	A	G	0.0187567471122409	0.0187567471122409
chrom1	1861	1_rs861	A	G	0.013324876213442598	0.013324876213442598
chrom1	1862	1_rs862	A	G	0.015947075850438593	0.015947075850438593
chrom1	1863	1_rs863	A	G	-0.005468978533597376	-0.005468978533597376
chrom1	1864	1_rs864	A	G	0.024155458929634985	0.024155458929634985
chrom1	1865	1_rs865	A	G	0.04172751333684635	0.04172751333684635
chrom1	1866	1_rs866	A	G	-0.023475706778923373	-0.023475706778923373
chrom1	1867	1_rs867	A	G	0.01837212567191949	0.01837212567191949
chrom1	1868	1_rs868	A	G	0.0026043508811305284	0.0026043508811305284
chrom1	1869	1_rs869	A	G	-0.014312763713256463	-0.014312763713256463
chrom1	1870	1_rs870	A	G	0.027405098577425832	0.027405098577425832
chrom1	1871	1_rs871	A	G	-0.005438958436413262	-0.005438958436413262
chrom1	1872	1_rs872	A	G	-0.0188211248122044	-0.0188211248122044
chrom1	1873	1_rs873	A	G	-0.0012818887290842334	-0.0012818887290842334
chrom1	1874	1_rs874	A	G	0.006434425044053436	0.006434425044053436
chrom1	1875	1_rs875	A	G	-0.01239689311664438	-0.01239689311664438
chrom1	1876	1_rs876	A	G	-0.018424430112109633	-0.018424430112109633
chrom1	1877	1_rs877	A	G	0.011428910574158943	0.011428910574158943
chrom1	1878	1_rs878	A	G	-0.017750102453235248	-0.017750102453235248
chrom1	1879	1_rs879	A	G	-0.015846851374281812	-0.015846851374281812
chrom1	1880	1_rs880	A	G	0.005082449417247963	0.005082449417247963
chrom1	1881	1_rs881	A	G	-0.02778818101637761	-0.02778818101637761
chrom1	1882	1_rs882	A	G	-0.006460521675415789	-0.006460521675415789
chrom1	1883	1_rs883	A	G	0.021222929945928892	0.021222929945928892
chrom1	1884	1_rs884	A	G	0.03382982821523163	0.03382982821523163
chrom1	1885	1_rs885	A	G	0.03805437158573697	0.03805437158573697
chrom1	1886	1_rs886	A	G	-0.02622310630339227	-0.02622310630339227
chrom1	1887	1_rs887	A	G	-0.016837498787908915	-0.016837498787908915
chrom1	1888	1_rs888	A	G	-0.015765122855902675	-0.015765122855902675
chrom1	1889	1_rs889	A	G	-0.0005353218978112425	-0.0005353218978112425
chrom1	1890	1_rs890	A	G	-0.00884840497728507	-0.00884840497728507
chrom1	1891	1_rs891	A	G	-0.010567844730291282	-0.010567844730291282
chrom1	1892	1_rs892	A	G	-0.01236959743752694	-0.01236959743752694
chrom1	1893	1_rs893	A	G	-0.005270553517340579	-0.005270553517340579
chrom1	1894	1_rs894	A	G	-0.00030780196663337866	-0.00030780196663337866
chrom1	1895	1_rs895	A	G	-0.003419447790570052	-0.003419447790570052
chrom1	1896	1_rs896	A	G	-0.021126906364901395	-0.021126906364901395
chrom1	1897	1_rs897	A	G	-0.047085141623845486	-0.047085141623845486
chrom1	1898	1_rs898	A	G	0.016466261189840077	0.016466261189840077
chrom1	1899	1_rs899	A	G	-0.017165840530239538	-0.017165840530239538
chrom1	1900	1_rs900	A	G	-0.01932410540791134	-0.01932410540791134
chrom1	1901	1_rs901	A	G	-0.01849973621162188	-0.01849973621162188
chrom1	1902	1_rs902	A	G	-0.025556964106227435	-0.025556964106227435
chrom1	1903	1_rs903	A	G	-0.017954654594241087	-0.017954654594241087
chrom1	1904	1_rs904	A	G	0.009690913237503932	0.009690913237503932
chrom1	1905	1_rs905	A	G	0.012441694901308826	0.012441694901308826
chrom1	1906	1_rs906	A	G	-0.020732199809238537	-0.020732199809238537
chrom1	1907	1_rs907	A	G	-0.025269400016242925	-0.025269400016242925
chrom1	1908	1_rs908	A	G	0.012528541620755724	0.012528541620755724
chrom1	1909	1_rs909	A	G	0.01713754939014953	0.01713754939014953
chrom1	1910	1_rs910	A	G	0.028667611438439114	0.028667611438439114
chrom1	1911	1_rs911	A	G	-0.02186732456278106	-0.02186732456278106
chrom1	1912	1_rs912	A	G	-0.010842309437368853	-0.010842309437368853
chrom1	1913	1_rs913	A	G	0.017875515150999003	0.017875515150999003
chrom1	1914	1_rs914	A	G	-0.009689414567436766	-0.009689414567436766
chrom1	1915	1_rs915	A	G	-0.005586878042471485	-0.005586878042471485
chrom1	1916	1_rs916	A	G	0.036025170215657425	0.036025170215657425
chrom1	1917	1_rs917	A	G	-0.018725804081453325	-0.018725804081453325
chrom1	1918	1_rs918	A	G	-0.003648229320946486	-0.003648229320946486
chrom1	1919	1_rs919	A	G	0.01630849577447128	0.01630849577447128
chrom1	1920	1_rs920	A	G	0.049558160690479025	0.049558160690479025
chrom1	1921	1_rs921	A	G	-0.0013679355606174852	-0.0013679355606174852
chrom1	1922	1_rs922	A	G	0.011418651691503662	0.011418651691503662
chrom1	1923	1_rs923	A	G	-0.012209298023637585	-0.012209298023637585
chrom1	1924	1_rs924	A	G	-0.005898689023486392	-0.005898689023486392
chrom1	1925	1_rs925	A	G	0.01222103325559352	0.01222103325559352
chrom1	1926	1_rs926	A	G	0.02582325965192584	0.02582325965192584
chrom1	1927	1_rs927	A	G	0.019467746065162585	0.019467746065162585
chrom1	1928	1_rs928	A	G	0.030058214529863053	0.030058214529863053
chrom1	1929	1_rs929	A	G	0.0015886096038377482	0.0015886096038377482
chrom1	1930	1_rs930	A	G	-0.003409570132588906	-0.003409570132588906
chrom1	1931	1_rs931	A	G	0.004627846373914043	0.004627846373914043
chrom1	1932	1_rs932	A	G	-0.0041785219674781455	-0.0041785219674781455
chrom1	1933	1_rs933	A	G	-0.03887758725758514	-0.03887758725758514
chrom1	1934	1_rs934	A	G	0.0011040625876225427	0.0011040625876225427
chrom1	1935	1_rs935	A	G	0.026946799259690846	0.026946799259690846
chrom1	1936	1_rs936	A	G	0.01084481924963176	0.01084481924963176
chrom1	1937	1_rs937	A	G	-0.03964327376483261	-0.03964327376483261
chrom1	1938	1_rs938	A	G	-0.0016387086223630344	-0.0016387086223630344
chrom1	1939	1_rs939	A	G	-0.01923926442480599	-0.01923926442480599
chrom1	1940	1_rs940	A	G	-0.027695714518370152	-0.027695714518370152
chrom1	1941	1_rs941	A	G	-0.003386862940239188	-0.003386862940239188
chrom1	1942	1_rs942	A	G	-0.005912621375218952	-0.005912621375218952
chrom1	1943	1_rs943	A	G	-0.004060195521252052	-0.004060195521252052
chrom1	1944	1_rs944	A	G	0.01578935700383806	0.01578935700383806
chrom1	1945	1_rs945	A	G	-0.019761199243688497	-0.019761199243688497
chrom1	1946	1_rs946	A	G	-0.016465136865788696	-0.016465136865788696
chrom1	1947	1_rs947	A	G	0.014270767500496355	0.014270767500496355
chrom1	1948	1_rs948	A	G	0.008196573763012851	0.008196573763012851
chrom1	1949	1_rs949	A	G	-0.023899235776679843	-0.023899235776679843
chrom1	1950	1_rs950	A	G	-0.04153656609560755	-0.04153656609560755
chrom1	1951	1_rs951	A	G	-0.021618962527964695	-0.021618962527964695
chrom1	1952	1_rs952	A	G	-0.012248912607147925	-0.012248912607147925
chrom1	1953	1_rs953	A	G	0.01778602884045325	0.01778602884045325
chrom1	1954	1_rs954	A	G	-0.0030333598060341064	-0.0030333598060341064
chrom1	1955	1_rs955	A	G	0.00030618233290393093	0.00030618233290393093
chrom1	1956	1_rs956	A	G	0.0014397171665337324	0.0014397171665337324
chrom1	1957	1_rs957	A	G	0.019983693677742602	0.019983693677742602
chrom1	1958	1_rs958	A	G	-0.0038594761171326457	-0.0038594761171326457
chrom1	1959	1_rs959	A	G	0.022177328955061023	0.022177328955061023
chrom1	1960	1_rs960	A	G	0.024829350873017016	0.024829350873017016
chrom1	1961	1_rs961	A	G	-0.012390876737963581	-0.012390876737963581
chrom1	1962	1_rs962	A	G	0.0031484398968244028	0.0031484398968244028
chrom1	1963	1_rs963	A	G	-0.007799166926226937	-0.007799166926226937
chrom1	1964	1_rs964	A	G	0.017805403036521186	0.017805403036521186
chrom1	1965	1_rs965	A	G	0.017987480266102668	0.017987480266102668
chrom1	1966	1_rs966	A	G	0.005788784797089962	0.005788784797089962
chrom1	1967	1_rs967	A	G	0.0035954844648690316	0.0035954844648690316
chrom1	1968	1_rs968	A	G	0.0005591039162322299	0.0005591039162322299
chrom1	1969	1_rs969	A	G	0.0016457072400826117	0.0016457072400826117
chrom1	1970	1_rs970	A	G	-0.018307788618646233	-0.018307788618646233
chrom1	1971	1_rs971	A	G	-0.010490489274736283	-0.010490489274736283
chrom1	1972	1_rs972	A	G	-0.012954653156167983	-0.012954653156167983
chrom1	1973	1_rs973	A	G	-0.01692508149623994	-0.01692508149623994
chrom1	1974	1_rs974	A	G	0.023161364857289576	0.023161364857289576
chrom1	1975	1_rs975	A	G	0.010645132431039825	0.010645132431039825
chrom1	1976	1_rs976	A	G	0.009802999742139452	0.009802999742139452
chrom1	1977	1_rs977	A	G	0.018806999277422947	0.018806999277422947
chrom1	1978	1_rs978	A	G	0.0012041515777439311	0.0012041515777439311
chrom1	1979	1_rs979	A	G	-0.04175501586286567	-0.04175501586286567
chrom1	1980	1_rs980	A	G	0.00371950092331534	0.00371950092331534
chrom1	1981	1_rs981	A	G	0.005130018154744469	0.005130018154744469
chrom1	1982	1_rs982	A	G	-0.00561244615170013	-0.00561244615170013
chrom1	1983	1_rs983	A	G	0.0021224411234895832	0.0021224411234895832
chrom1	1984	1_rs984	A	G	0.025144774291097582	0.025144774291097582
chrom1	1985	1_rs985	A	G	-0.0112479341083295	-0.0112479341083295
chrom1	1986	1_rs986	A	G	-0.018584084208319758	-0.018584084208319758
chrom1	1987	1_rs987	A	G	-0.00943850431367929	-0.00943850431367929
chrom1	1988	1_rs988	A	G	0.027658951503125268	0.027658951503125268
chrom1	1989	1_rs989	A	G	-0.009044639594989723	-0.009044639594989723
chrom1	1990	1_rs990	A	G	0.017873244638455386	0.017873244638455386
chrom1	1991	1_rs991	A	G	0.01597279913019764	0.01597279913019764
chrom1	1992	1_rs992	A	G	0.005845068250945186	0.005845068250945186
chrom1	1993	1_rs993	A	G	0.005401239165333635	0.005401239165333635
chrom1	1994	1_rs994	A	G	-0.025496817775956117	-0.025496817775956117
chrom1	1995	1_rs995	A	G	0.016786633596550204	0.016786633596550204
chrom1	1996	1_rs996	A	G	-0.04243006137782912	-0.04243006137782912
chrom1	1997	1_rs997	A	G	-0.011187376068190986	-0.011187376068190986
chrom1	1998	1_rs998	A	G	0.02970440645486553	0.02970440645486553
chrom1	1999	1_rs999	A	G	-0.013498502772901405	-0.013498502772901405
